"0.000000","143","0","0","496","0","-1","0","0","0","0","0","0","2"
"0.000119","6","0","1","66","0","1","0","0","0","0","0","0","2"
"0.000193","143","0","0","211","0","-1","0","0","0","0","0","0","2"
"0.000423","6","0","1","66","0","1","0","0","0","0","0","0","2"
"0.000647","6","0","0","1507","0","-1","0","0","0","0","0","0","2"
"0.000724","6","0","0","1507","0","-1","0","0","0","0","0","0","2"
"0.003248","6","0","1","66","0","1","0","0","0","0","0","0","2"
"0.003489","6","0","1","66","0","1","0","0","0","0","0","0","2"
"0.003613","143","0","0","117","0","-1","0","0","0","0","0","0","2"
"0.003694","143","0","0","554","0","-1","0","0","0","0","0","0","2"
"0.004232","6","0","1","66","0","1","0","0","0","1","0","0","2"
"0.004409","6","0","1","66","0","1","0","0","0","0","0","0","2"
"0.004529","6","0","1","117","51","1","0","0","1","0","0","0","2"
"0.004611","6","0","1","554","488","52","0","0","0","0","0","1","2"
"0.006662","143","0","0","479","0","-1","0","0","0","0","0","0","2"
"0.007139","143","0","0","137","0","-1","0","0","0","0","0","0","2"
"0.007213","6","1","1","78","0","0","0","0","0","0","0","0","2"
"0.007556","6","1","1","78","0","0","0","0","0","0","0","0","2"
"0.007633","6","0","1","66","0","1","0","0","0","0","0","0","2"
"0.012919","6","1","1","74","0","0","0","0","0","0","0","0","2"
"0.014173","6","0","1","66","0","1","0","0","0","0","0","0","2"
"0.014260","143","0","0","583","0","-1","0","0","0","0","0","0","2"
"0.017024","250","0","0","1507","0","-1","0","0","0","0","0","0","2"
"0.017200","6","0","0","1507","0","-1","0","0","0","0","0","0","2"
"0.018665","6","0","1","66","0","1","0","0","0","0","0","0","2"
"0.039653","6","0","1","54","0","1","0","0","0","0","0","0","2"
"0.039773","6","0","1","54","0","1","0","0","0","0","0","0","2"
"0.040235","6","1","1","66","0","0","0","0","0","0","0","0","2"
"0.040365","143","0","0","1514","0","-1","0","0","0","0","0","0","2"
"0.040439","6","0","1","1514","1448","1449","0","0","0","0","0","0","2"
"0.041575","143","0","0","1207","0","-1","0","0","0","0","0","0","2"
"0.042025","6","0","0","54","0","1","0","0","0","0","0","0","2"
"0.042098","6","0","1","66","0","518","0","0","0","0","0","0","2"
"0.042598","6","0","1","66","0","518","0","0","0","0","0","0","2"
"0.048843","144","0","0","459","0","-1","0","0","0","0","0","0","2"
"0.048923","6","0","1","54","0","406","0","0","0","0","0","0","2"
"0.049768","143","0","0","184","0","-1","0","0","0","0","0","0","2"
"0.050370","6","0","1","54","0","1145","0","0","0","0","0","0","2"
"0.050446","6","0","1","54","0","1145","0","0","0","0","0","0","2"
"0.050517","6","0","1","54","0","1","0","0","0","0","0","0","2"
"0.050865","6","0","1","54","0","1145","0","0","0","0","0","0","2"
